time,price
2021-01-21 22:57:12.642453,1156.36
2021-01-21 22:57:13.850226,1155.77
2021-01-21 22:57:14.941277,1155.754637
2021-01-21 22:57:16.037347,1155.606552
2021-01-21 22:57:17.129462,1155.682215
2021-01-21 22:57:18.223501,1155.632741
2021-01-21 22:57:19.316610,1155.84439
2021-01-21 22:57:20.439609,1155.773915
2021-01-21 22:57:21.560614,1155.793698
2021-01-21 22:57:22.652692,1155.825112
2021-01-21 22:57:23.746769,1155.825
2021-01-21 22:57:24.850781,1155.855
2021-01-21 22:57:25.941899,1155.848668
2021-01-21 22:57:27.053891,1155.855
2021-01-21 22:57:28.147965,1155.85
2021-01-21 22:57:29.242070,1155.855
2021-01-21 22:57:30.348083,1155.855
2021-01-21 22:57:31.456146,1155.85
2021-01-21 22:57:32.566187,1155.779802
2021-01-21 22:57:33.656267,1155.585091
2021-01-21 22:57:34.751344,1155.553718
2021-01-21 22:57:35.842391,1155.564314
2021-01-21 22:57:36.934510,1155.575
2021-01-21 22:57:38.042539,1155.58
2021-01-21 22:57:39.133592,1155.575
2021-01-21 22:57:40.224706,1155.58
2021-01-21 22:57:41.333744,1155.246997
2021-01-21 22:57:42.427784,1155.357068
2021-01-21 22:57:43.518897,1155.31
2021-01-21 22:57:44.610945,1155.330314
2021-01-21 22:57:45.717019,1155.463503
2021-01-21 22:57:46.821072,1155.497237
2021-01-21 22:57:47.929073,1155.507095
2021-01-21 22:57:49.019158,1155.575623
2021-01-21 22:57:50.111421,1155.555069
2021-01-21 22:57:51.204536,1155.605966
2021-01-21 22:57:52.295614,1155.560051
2021-01-21 22:57:53.402653,1155.614798
2021-01-21 22:57:54.496731,1155.658108
2021-01-21 22:57:55.605860,1155.686999
2021-01-21 22:57:56.758780,1155.689557
2021-01-21 22:57:57.847865,1155.685
2021-01-21 22:57:58.959891,1155.67
2021-01-21 22:58:00.069891,1155.708579
2021-01-21 22:58:01.177965,1155.705
2021-01-21 22:58:02.284999,1155.705
2021-01-21 22:58:03.391587,1155.705
2021-01-21 22:58:04.484669,1155.705
2021-01-21 22:58:05.579705,1155.705
2021-01-21 22:58:06.673780,1155.962306
